Date,Open,High,Low,Close,Adj Close,Volume
14-01-2020,138.899994,140.800003,138.149994,139.550003,139.550003,3589855
15-01-2020,139.550003,140,134.699997,136.350006,136.350006,5469268
16-01-2020,136.449997,140.949997,135.100006,140.5,140.5,4662669
17-01-2020,143.850006,144.800003,136.800003,137.899994,137.899994,5396514
20-01-2020,138.050003,141.649994,137.25,141.350006,141.350006,3300807
21-01-2020,141.199997,141.199997,138.050003,140.350006,140.350006,2546933
22-01-2020,141,146.199997,139.75,145.050003,145.050003,5273202
23-01-2020,144.899994,150,142.550003,148.899994,148.899994,7746085
24-01-2020,150.600006,151.800003,140.350006,141.75,141.75,16866285
27-01-2020,142.800003,142.899994,136.600006,137.699997,137.699997,5329376
